sttn_id,stop_number
5000001,08855
5000002,08856
5000003,08858
5000004,14556
5000005,04846
5000007,08849
5000008,08850
5000009,12856
5000010,12857
5000011,12858
5000012,12859
5000013,12860
5000014,12861
5000016,12863
5000017,12864
5000018,12865
5000019,12866
5000020,12867
5000022,12869
5000023,12870
5000024,12871
5000025,12872
5000026,12856
5000027,11843
5000028,11845
5000029,10700
5000030,10701
5000031,10702
5000032,10703
5000033,10704
5000034,10705
5000035,10706
5000036,10707
5000037,11846
5000038,11844
5000039,11848
5000040,10710
5000041,10711
5000043,10713
5000044,10714
5000045,16399
5000047,16504
5000048,16528
5000049,16532
5000050,16540
5000051,16545
5000052,16592
5000053,16595
5000054,16601
5000055,16603
5000056,16604
5000057,16615
5000058,16616
5000061,16622
5000062,16623
5000063,16624
5000064,16625
5000065,16627
5000066,16628
5000067,16629
5000070,16632
5000071,16633
5000072,16634
5000073,04847
5000074,04848
5000088,04862
5000090,04864
5000091,04865
5000097,04871
5000098,04848
5000101,21701
5000102,04873
5000103,18999
5000104,17311
5000105,17312
5000107,22068
5000108,22591
5000114,22573
5000115,22598
5000116,22609
5000117,22614
5000118,12854
5000119,12855
5050001,16631
5050002,04872
5050003,21700
5050004,22939
5050005,22547
5050006,22927
5050007,22528
5050008,22911
5050009,22926
5050010,11602
5050012,13938
5050013,13939
5050014,17605
5050015,17609
5050016,17610
5050019,20531
5050020,16638
5050021,16636
5050022,17612
5050023,17613
5050024,17622
5050025,17623
5050026,17624
5050027,17625
5050028,17620
5050029,17621
5050030,11603
5050031,11604
5050032,11605
5050034,11607
5050036,11609
5050039,08895
5050040,08896
5050041,05515
5050042,16630
5050043,13944
5050045,13945
5050046,23405
5050047,17626
5050048,16401
5050049,20545
5050050,20534
5050051,20558
5050052,17505
5050053,01820
5050054,12873
5050055,05990
5050057,05671
5050058,13953
5050059,18869
5050060,18873
5050061,18871
5050062,18872
5050063,14805
5050064,14804
5050065,05511
5050066,18600
5050073,08588
5050077,08832
5050078,08809
5050079,08810
5050080,18601
5050081,18602
5050082,05168
5050083,05169
5050084,04876
5050085,04877
5050089,04852
5050090,04854
5050091,04855
5050092,04856
5050093,04857
5050094,04858
5050095,04859
5050096,04860
5050097,04861
5050098,04863
5050099,04866
5050100,04867
5050101,04868
5050102,01023
5050103,11866
5050104,22613
5050105,22615
5050106,22616
5050107,04878
5050108,12874
5050109,12875
5050110,12876
5050111,12877
5050114,12880
5050115,12881
5050116,12882
5050117,12883
5050118,12884
5050119,12885
5050121,18587
5050122,17632
5050123,17633
5050124,17634
5050125,17635
5050126,17636
5050127,17637
5050128,17638
5050129,18588
5050130,18589
5050131,18592
5050132,18603
5050133,04879
5050137,23572
5050138,14892
5050139,10841
5050140,10842
5050141,10843
5050142,05999
5050143,14742
5050144,18569
5050145,18798
5050146,18689
5050147,12886
5050148,10265
5050149,10265
5050150,17151
5050151,18643
5050152,18644
5050154,22095
5050155,22095
5050156,22124
5050162,22860
5050163,15639
5050164,23893
5050165,23629
5050166,23896
5050167,23933
5050168,23937
5050169,23938
5050170,23940
5050171,17712
5050172,17362
5050173,25535
5050175,25539
5050176,25542
5050180,25517
5050181,25518
5050182,25520
5050183,25525
5050184,25528
5050185,25529
5050187,16402
5050188,16403
5050189,16534
5050191,16539
5050192,16546
5050193,16549
5050195,16908
5050196,16909
5050197,16911
5050198,16921
5050199,22369
5050200,12887
5050203,13955
5050204,18801
5050205,18804
5050206,04883
5050207,04884
5050208,04885
5050210,04884
5050216,01557
5050217,16617
5050218,22434
5050219,12888
5050220,17370
5050221,17371
5050225,21602
5050226,14540
5050227,14700
5050229,04887
5050230,04887
5050231,04888
5050232,04889
5050233,04890
5050234,04891
5050235,04892
5050236,16641
5050237,16640
5050240,04893
5050241,04894
5050242,08799
5050243,22969
5050244,16450
5050247,08792
5050248,04895
5050249,03527
5050250,17534
5050252,17535
5050253,17361
5050254,13956
5050255,13956
5050256,13957
5050257,13958
5050258,13959
5050259,13960
5050260,13961
5050261,13962
5050262,13963
5050263,13964
5050264,13965
5050265,13966
5050266,13967
5050267,13968
5050268,13969
5050270,13971
5050271,13972
5050272,13973
5050273,13974
5050274,13975
5050275,17715
5050276,12889
5050277,12890
5050278,18145
5050279,23489
5050280,22200
5050281,13976
5050282,17410
5050284,14610
5050285,14611
5050286,14612
5050287,14613
5050288,23822
5050289,17718
5050290,23150
5050291,14616
5050293,12891
5050294,25014
5050297,20254
5050298,10831
5050299,11242
5050300,04896
5050301,13977
5050302,04897
5050303,04898
5050304,04914
5050305,04912
5050306,04904
5050307,04906
5050308,04908
5050309,04910
5050310,04909
5050311,04907
5050312,04905
5050315,04899
5050316,07509
5050317,07518
5050318,07511
5050319,17516
5050320,19483
5050321,23981
5050322,25376
5050323,25375
5050324,05265
5050325,25761
5050326,25762
5050327,25763
5050328,25764
5050329,25378
5050330,25377
5050331,04547
5050332,04547
5050333,04506
5050334,04512
5050335,04518
5050336,04526
5050337,04533
5050338,04540
5050341,25381
5050342,13978
5050343,13340
5050344,17655
5050345,19341
5050346,17160
5050347,13720
5050348,10342
5050349,10343
5050350,04872
5050351,04872
5050352,21002
5050353,09546
5050354,09562
5050357,25678
5050358,25680
5050359,25681
5050360,25682
5050361,25679
5050363,08878
5050364,08877
5050365,08832
5050366,18500
5050367,18517
5050368,25643
5050369,20925
5050370,25388
5050371,04167
5050372,04166
5050373,25658
5050374,25654
5050375,13946
5050376,13946
5050377,05994
5050378,24511
5050379,24512
5050380,24913
5050385,24513
5050386,24514
5050387,24515
5050388,24516
5050389,24517
5050390,24518
5050391,24519
5050392,24520
5050393,24521
5050394,24522
5050395,24523
5050396,24524
5050397,24525
5050398,24912
5050399,24526
5050400,24527
5050401,24528
5050402,24529
5050403,24530
5050404,24531
5050405,24532
5050406,24533
5050407,24534
5050408,24535
5050409,24536
5050410,24537
5050411,24538
5050413,05757
5050414,23440
5050415,23441
5050416,22837
5050417,22837
5050418,05256
5050419,05257
5050420,08603
5050421,08604
5050422,08605
5050424,25610
5050425,25610
5050426,25611
5050427,25612
5050428,25613
5050429,04525
5050430,04532
5050431,04537
5050432,04558
5050433,04568
5050434,04576
5050435,01615
5050436,01616
5050437,01617
5050438,01618
5050439,17267
5050440,24540
5050441,24542
5050442,24543
5050446,24546
5050447,24547
5050448,24548
5050450,24550
5050451,24551
5050452,24552
5050453,24557
5050454,24559
5050455,24560
5050456,24561
5050457,24562
5050459,24553
5050460,24554
5050461,24555
5050462,24556
5050463,20213
5050464,12295
5050465,10501
5050466,10501
5050467,16397
5050468,10513
5050469,10514
5050470,16398
5050471,14526
5050472,06559
5050474,08606
5050475,19780
5050476,19781
5050477,19782
5050478,19892
5050479,19301
5050480,01612
5050481,01617
5050482,06508
5050483,25593
5050484,25659
5050485,25596
5050486,12557
5050488,25573
5050489,18756
5050490,18755
5050491,18757
5050492,19749
5050493,06512
5050494,06516
5050495,06518
5050496,06520
5050498,24565
5050499,19776
5050500,19594
5050501,19783
5050502,25601
5050503,25605
5050504,25607
5050505,25609
5050506,25293
5050507,25293
5050508,25292
5050509,25292
5050510,25614
5050511,25614
5050512,25615
5050513,25615
5050514,25291
5050515,25291
5050516,25618
5050517,25618
5050518,25608
5050519,25606
5050520,25604
5050524,18782
5050525,24198
5050526,24151
5050527,24182
5050530,24567
5050531,23547
5050532,23548
5050533,24569
5050534,24571
5050535,14276
5050537,12557
5050538,21917
5050539,24573
5050540,24574
5050541,08782
5050542,08784
5050543,08785
5050544,25619
5050545,05601
5050546,05601
5050547,14967
5050549,22527
5050550,16301
5050553,04847
5050554,24566
5050555,20601
5050556,20602
5050557,20603
5050558,20604
5050559,20605
5050560,20606
5050561,20607
5050562,20608
5050563,20609
5050564,20610
5050565,20611
5050566,20612
5050567,25564
5085,16345
5087,16347
509,16857
51,16848
510,16829
511,24620
516,05161
518,05745
519,05169
538,02692
544,05699
545,05701
548,06628
551,06768
552,06629
553,06777
554,04003
555,05700
556,05698
557,05696
558,05694
559,05665
567,13035
569,02665
572,20660
574,22762
576,22029
578,22763
58,20783
580,22765
582,22802
584,22808
586,22810
588,22813
589,22816
595,22014
598,23814
599,23813
600,23812
60015,17293
60028,21144
60031,21147
60060,21156
60065,21269
60066,21270
60068,21271
60069,21293
60074,21277
60077,21288
60080,21292
60235,19292
60236,19305
60237,19319
60244,19293
60281,13281
60282,13278
60283,13282
604,24728
608,23806
614,22012
617,02605
618,02680
623,22016
627,22010
642,22829
644,22828
647,22711
648,22827
654,16005
667,12006
669,13006
673,13037
676,13017
678,13013
679,13008
680,13009
681,18779
682,18778
684,18781
685,17723
687,17725
690,17727
693,02151
694,23140
695,21789
696,20006
698,19963
699,19964
7000001,06101
7000004,21604
7000005,06121
7000006,05263
7000011,06103
7000013,10122
7000014,08336
7000016,22256
7000017,10121
7000018,10104
7000019,10111
7000020,01245
7000021,24137
7000023,06016
7000024,06104
7000025,09176
7000029,15378
7000033,11502
7000034,18160
7000039,06020
7000042,17107
7000045,24278
7000047,24402
7000049,21363
7000052,09294
7000055,22348
7000059,08342
7000063,08348
7000090,05261
7000095,21920
7000097,21809
7000099,21809
7000123,12316
7000126,06106
7000131,06416
7000132,09293
7000136,15183
7000137,16104
7000143,10292
7000144,10293
7000145,09269
7000146,09270
7000149,11431
7000150,11432
7000151,11463
7000152,11253
7000153,11460
7000154,11461
7000156,04206
7000157,04205
7000160,04240
7000162,22386
7000164,20243
7000165,20244
7000166,20196
7000167,20195
7000170,15175
7000171,15161
7000172,15162
7000176,14591
7000178,12419
7000183,11428
7000184,11477
7000186,09249
7000187,11105
7000188,21225
7000189,17107
7000190,17105
7000194,13199
7000199,11489
70012,13110
70032,06102
70034,06023
70035,06418
70041,07006
70042,07004
70043,07002
70049,07424
70050,07420
70051,07421
70053,07329
70054,07327
70061,07001
70063,07005
70064,06009
70066,06013
70067,06014
70069,06022
70071,06026
70088,13141
70091,13144
701,20005
70114,13133
70117,01004
70171,01200
70173,01224
70174,01221
703,20004
70300,17298
70330,17110
70338,15200
70339,15204
70460,23458
70461,23338
70462,23459
70471,23325
70474,23364
70475,23366
70477,10304
70484,10196
70488,22179
70489,22177
70495,23507
70496,23127
70498,23129
705,20003
70500,23115
70504,22178
70505,22180
70509,24127
70510,24128
70511,24135
70513,12121
70516,12103
70551,11400
70552,11349
70555,11380
70556,11381
70557,11382
70558,11384
70561,11454
70562,11452
70563,11339
70564,11326
70565,11328
70566,11324
70574,11283
70575,08146
70582,11325
70584,11327
70585,11340
70586,11453
70590,11385
70591,11383
70592,11442
70593,11358
70597,11399
70599,11405
70606,07213
70607,07353
70608,07351
70609,07349
70610,07293
70613,07292
70614,07348
70615,07352
70616,07212
70617,11112
70618,11131
70620,11157
70622,07350
70629,21275
70630,21276
70631,21290
70634,21294
70635,21297
70636,21298
70637,21299
70638,21127
70641,21252
70651,20204
70653,20125
70654,20206
70655,20205
70656,20203
70664,21138
70665,21330
70669,21283
70670,21284
70671,21285
70672,21286
70674,21289
70675,21274
70678,10103
70679,10005
70680,10007
70681,10019
70684,10011
70685,10013
70686,10015
70687,10017
70688,09001
70689,09003
707,20002
70706,10001
70707,09004
70709,10155
70711,10153
70712,10154
70713,10002
70752,21327
70753,21328
70754,21329
70755,21157
70756,21158
70757,21159
70758,21333
70759,21332
70760,21142
70761,21143
70762,21319
70763,21320
70764,21321
70765,21322
70768,16408
70769,15348
70770,15337
70771,15336
70772,16199
70777,15284
70778,15265
70779,15264
70792,19152
70800,15167
70803,15101
70807,16200
70808,15341
70809,15343
70810,15344
70811,15349
70813,16153
70815,16154
70819,12230
70820,12239
70821,12238
70822,12240
70823,12436
70827,12429
70828,12426
70829,12227
70831,12237
70834,12425
70835,12435
70855,07187
70857,07192
70868,07302
70871,07303
70881,07191
70882,07189
70883,07188
70890,24331
70891,24311
70893,24313
70895,24432
70896,24252
70897,24251
70898,24346
709,20001
70900,24344
70901,24343
70902,24378
70903,24372
70906,24190
70907,24187
70908,24185
70909,24184
70912,24172
70913,24149
70915,24141
70922,23188
70924,23169
70925,23170
70927,23198
70932,24145
70934,24150
70935,24159
70938,24177
70939,24186
70940,24188
70941,24189
70944,24373
70945,24377
70946,24366
70947,24329
70949,24357
70952,24350
70954,24352
70955,24332
70956,24392
70957,24330
70965,24275
70971,24391
70975,24132
70976,24138
70981,24134
70984,24202
70986,24369
70988,24271
70989,24272
70995,24404
710,20936
7100156,04206
7100157,04205
71011,19131
71012,14200
71013,14202
71014,14205
71015,14208
71016,14210
71017,14212
71022,15194
71035,14306
71036,12174
71040,12415
71044,12416
71045,12266
71046,12267
71047,12268
71048,12269
71049,12270
71052,13122
71053,13125
71061,01171
71067,13123
71070,12261
71071,12262
71072,12263
71073,12264
71074,12265
71078,13237
71079,12364
71084,14295
71087,12417
71088,13265
71089,12418
71092,22185
71094,23118
71095,23134
71096,23178
71097,23432
71098,23161
71099,23151
711,20937
71102,22186
71104,13258
71108,13195
71109,13193
71111,13235
71116,13232
71117,13194
71118,13196
71119,13217
71120,13215
71124,12198
71125,12189
71130,07194
71131,07165
71132,07163
71133,07161
71134,07159
71138,07151
71139,07149
71142,06775
71143,06287
71146,07156
71148,07160
71149,07162
71150,07164
71157,19357
71162,19244
71163,19628
71164,19347
71165,19346
71167,19393
71168,19309
71176,19273
71177,19402
71182,07181
71183,07178
71187,07171
71190,06024
71195,08176
71196,08009
71198,01002
71201,13121
71202,13119
71203,13260
71205,08010
71206,08318
71212,06182
71213,06184
71216,01227
71218,07167
71220,07170
71224,07179
71225,07180
71227,07184
71272,21841
71275,21166
71276,21167
71281,21267
71282,21268
71283,21211
71288,21206
71289,21205
71294,21262
71296,21119
71319,21105
71320,21106
71321,21107
71322,21261
71325,21219
71330,21214
71332,21212
71333,21265
71334,21266
71339,21178
71340,21179
71341,21180
71344,18209
71345,18210
71346,18114
71347,18118
71349,18197
71350,18198
71351,21337
71353,21112
71355,21114
71357,20001
71360,19248
71363,19238
71371,19121
71375,19232
71386,18226
71418,10303
71420,11197
71424,11269
71427,11244
71429,11246
71430,11366
71432,11160
71433,11162
71434,11102
71435,11104
71437,07103
71439,07107
71440,07109
71453,04209
71473,23251
71490,07108
71491,07106
71492,07104
71494,11103
71495,11101
71496,11161
71497,11159
71499,11373
71500,11257
71501,11256
71502,11255
71504,11183
71507,11272
71508,11199
71511,10160
71519,11187
71520,11188
71559,16227
71561,16231
71563,16235
71564,16237
71565,16240
71566,16243
71579,16244
71580,16242
71581,16239
71582,16238
71584,16234
71585,16232
71587,16228
71588,16226
71598,11387
71599,11376
71600,11378
71601,11438
71602,11436
71603,11434
71604,11426
71605,11311
71606,11310
71607,09186
71608,09187
71609,09188
71610,09189
71611,09190
71612,08001
71613,08003
71614,08004
71616,08101
71617,08102
71618,08103
71619,08104
71620,08105
71621,08106
71622,11337
71623,11338
71624,11425
71625,11429
71626,11435
71627,11437
71628,11377
71629,11375
71630,11444
71678,12118
71682,12104
71683,12105
71685,12107
71686,12109
71791,16428
71793,16111
71799,16342
71801,16332
71808,16429
71809,16427
71820,16410
71822,16390
71835,11204
71836,11205
71839,23302
71840,23510
71842,23445
71843,23195
71863,01164
71865,02122
71869,11117
71870,11114
71877,17125
71879,17129
71880,11107
71881,11109
71882,11111
71884,11164
71885,11167
71886,11168
71890,11485
719,21751
71915,01173
71920,21204
71922,25128
71927,08141
71932,07379
71936,11481
71938,11106
71939,07380
71941,03263
71942,03262
71945,11175
71946,11173
71957,21279
71959,21281
71961,21236
71962,21239
71963,21241
71964,21243
71965,21245
71966,21247
71967,21246
71968,21244
71969,21242
7197,01003
71970,21240
71972,21237
71978,21272
71985,21153
71999,21148
72006,08113
72007,08115
72008,08117
72011,08005
72012,08007
72027,08008
72028,08006
72029,08124
72033,08116
72034,08114
72039,13210
72040,11489
72044,08222
72045,08293
72046,08282
72048,08276
72049,01202
72056,02139
72059,08277
72060,08279
72061,08281
72062,08294
72063,08221
72064,08219
72075,21121
72076,21122
72077,21123
72078,21124
72079,21125
72080,21126
72081,22241
72091,22162
72092,22163
72093,22165
72094,22118
72095,22120
72096,23285
72098,22194
721,19842
72109,20141
72110,20142
72112,21102
72113,21103
72119,21256
72126,21253
72130,07269
72134,07132
72135,07246
72136,07244
72137,07242
72138,06214
72139,06212
72140,06210
72141,06304
72142,06208
72144,06195
72145,06197
72148,06158
72149,06316
72150,04120
72151,04122
72154,04102
72155,04103
72157,02181
72162,02252
72163,04101
72164,04109
72166,04121
72167,04119
72168,06160
72170,06203
72172,06207
72173,06209
72174,06298
72175,06211
72176,06213
72177,06215
72178,07243
72180,07247
72181,07130
72183,07131
72184,07272
72185,07274
72186,07270
72209,02152
72237,09120
72239,09134
72240,09156
72241,09158
72242,09160
72243,09162
72244,09164
72245,09166
72246,09168
72247,08171
72248,08173
72250,01247
72251,02126
